X,Y,OBJECTID,name,operator,owner,address,is24Hours,carParkCount,hasCarparkCost,maxTimeLimit,hasTouristAttraction,latitude,longitude,currentType,dateFirstOperational,numberOfConnectors,connectorsList,hasChargingCost,GlobalID
1756680.8558,5434868.0521,109518,Z Petone,Z Energy,Z Energy,"Cnr Jackson Street and Hutt Road, Petone, Wellington 5012, New Zealand",True,2,False,Unlimited,False,-41.222412,174.86925,DC,2022/12/08 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{8E54BB79-F546-4EE9-B12B-BB906A52CCE6}
1758209.9465,5920334.7573,109519,Z Beach Road,Z Energy,Z Energy,"150 Beach Road, Parnell, Auckland 1010, New Zealand",True,2,False,Unlimited,False,-36.849667,174.77455,DC,2022/10/28 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{01F3F190-45CA-415A-9936-CDB1E163FD56}
1748540.2535,5427050.8064,109520,Z Vivian Street,Z Energy,Z Energy,"174 Vivian Street, Te Aro, Wellington 6011, New Zealand",True,2,False,Unlimited,False,-41.29433,174.77408,DC,,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{CAAEBBF6-D623-4785-AAE7-AD0198D04B64}
1776104.7892,5447034.8337,109521,Z Remutaka,Z Energy,Z Energy,"1193 Fergusson Drive, North, Upper Hutt 5018, New Zealand",True,2,False,Unlimited,False,-41.1088938048998,175.09734600097,DC,2022/11/30 00:00:00+00,2,"{DC, 75 kW, CHAdeMO, Status: Operative, Count:1},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1}",True,{476C5D8E-0418-44F2-B893-287E522C960A}
1796508.4442,5819103.3913,109522,Z Rotokauri,Z Energy,Z Energy,"387 Wairere Drive, Burbush, Hamilton 3288, New Zealand",True,4,False,Unlimited,False,-37.7542925259544,175.230640477867,DC,2022/12/06 00:00:00+00,4,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 180 kW, CHAdeMO, Status: Operative, Count:1}",True,{1BBF50DB-52D3-4C62-9208-FE7979B36E0D}
1873942.8769,5823368.3446,109523,Z Bethlehem,Z Energy,Z Energy,"253B State Highway 2, Bethlehem, Tauranga 3110, New Zealand",True,2,False,Unlimited,False,-37.6960080355836,176.107002452853,DC,2023/05/12 00:00:00+00,2,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 180 kW, CHAdeMO, Status: Operative, Count:1}",True,{7E05C663-FE66-4353-81A7-B7A6009E9D44}
1748092.7767,5971259.1151,109524,Z Warkworth,Z Energy,Z Energy,"1 Hudson Road, Warkworth, Auckland, 0910, New Zealand",True,4,False,Unlimited,False,-36.3924156920627,174.651296943968,DC,2023/04/18 00:00:00+00,4,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 180 kW, CHAdeMO, Status: Operative, Count:1}",True,{7211ADEF-C6F7-40ED-81C3-32425FB079EE}
1765845.7124,5907202.0232,109525,Z Hunters Corner,Z Energy,Z Energy,"72-76 East Tamaki Road, Papatoetoe, Auckland 2025, New Zealand",True,2,False,Unlimited,False,-36.9666811607786,174.863031849762,DC,2023/05/22 00:00:00+00,2,"{DC, 75 kW, CHAdeMO, Status: Operative, Count:1},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1}",True,{66965CFE-A1AB-4726-8B87-F06923114CDA}
1788174.7012,5756051.8038,109526,Z Te Kuiti,Z Energy,Z Energy,"76 Te Kumi Road, Te Kuiti 3910, New Zealand",True,3,False,Unlimited,False,-38.3239195079783,175.152670531346,DC,2023/05/19 00:00:00+00,4,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{E4EFFF0B-50A3-4F42-93FE-B57682E1EE87}
1738527.1476,5929045.1653,109527,Z Kumeu,Z Energy,Z Energy,"134-152 Main Road, Kumeu, Auckland 0810, New Zealand",True,4,False,Unlimited,False,-36.7742645462324,174.552272340274,DC,2023/05/15 00:00:00+00,4,"{DC, 180 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 180 kW, CHAdeMO, Status: Operative, Count:1}",True,{70660EB4-0551-4947-96DD-AE5ABA40B612}
1781397.1781,5872305.6806,109528,Mercer Service Station,Counties Energy,Counties Energy,"Mercer Service Centre, Mercer 2474",True,3,False,Unlimited,False,-37.2781760994634,175.046080125994,DC,2022/10/03 00:00:00+00,4,"{DC, 180 kW, CHAdeMO, Status: Operative, Count:1},{DC, 24 kW, Type 1 CCS, Status: Operative, Count:1},{DC, 24 kW, CHAdeMO, Status: Operative, Count:1},{DC, 180 kW, Type 1 CCS, Status: Operative, Count:1}",True,{35806FCF-EED3-437A-BB46-2A5926AF7BB8}
1757155.2977,5920831.1818,109529,Hobson Street Substation,Vector,Vector,"21 Hobson St,Auckland,1010",True,2,False,120,False,-36.84537,174.762623,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",False,{D0A20F8A-0EFA-4D31-9294-513EDC38E93F}
1738681.7434,5928975.1048,109530,Kumeu New World,Vector,Vector,"120 State Highway,Auckland,Kumeu,0810",True,2,False,120,False,-36.7748732793906,174.554016839117,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",False,{94503610-E15C-4742-8353-EDE5127D6727}
1748825.5016,5969501.6226,109531,BP Connect Warkworth,Vector,Vector,"67 Auckland Road,Auckland,Warkworth,0910",True,1,False,120,False,-36.4081402,174.6598009,DC,2016/02/06 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",False,{CDC9A704-92A2-4D06-BC58-E419F852C484}
1758202.8285,5918162.0447,109532,Newmarket Substation,Vector,Vector,"Cnr Seccombes & Gillies Ave,Newmarket,Auckland,1023",True,3,False,120,False,-36.869245,174.774923,DC,2016/02/06 00:00:00+00,8,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{0B8226DD-FDF8-4F7F-BFF2-B942CAEB04F6}
1757835.3997,5919053.9646,109533,Auckland Hospital Wilsons Car park ,Vector,Vector,"2 Park Road,Grafton,Auckland,Auckland,1023",True,1,False,120,False,-36.86127,174.770617,DC,2016/02/06 00:00:00+00,2,"{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:2}",False,{92031E26-4E86-4149-AB91-40DFBF0C0272}
1759908.8297,5915817.5482,109534,McDonalds Greenlane,Vector,Vector,"356/320 Great South Rd,Greenlane,Auckland,1051",True,2,False,120,False,-36.890082,174.794549,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:2}",False,{52450A15-C206-4654-B198-F5832D19525D}
1767895.4747,5903591.6009,109535,Vodafone Events Centre,Vector,Vector,"770 Great South Road,Wiri,Manukau",True,1,False,120,False,-36.998846,174.88685,DC,2016/02/06 00:00:00+00,2,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{9104747F-F673-4F1A-9E25-CF1F6EF74359}
1731121.0866,5909273.8131,109536,Piha Cafe ,Vector,Vector,"20 Seaview Road,Auckland,Piha,0772",True,1,False,120,False,-36.953491,174.472725,DC,2016/02/06 00:00:00+00,1,"{DC, 3 kW, Type 2 Socketed, Status: Unknown, Count:1}",False,{F90C07FB-10DF-4752-B6CC-9200AA92B2CE}
1743836.428,5924072.8321,109537,Northwest Shopping Centre,Vector,Vector,"1/7 Fred Taylor Drive,Massey,Auckland",True,1,False,120,False,-36.81828,174.612684,DC,2016/02/06 00:00:00+00,2,"{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:2}",False,{528BE2D6-DBC6-4E0D-87AA-263F178526F4}
1754891.9035,5931829.1557,109538,McDonalds Constellation Drive,Vector,Vector,"14-16 Constellation Drive,Rosedale,Auckland,Auckland,0632",True,2,False,120,False,-36.7466454,174.7350108,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",False,{EC180B44-FF59-4198-BEE7-CE12AF3CA801}
1757975.496,5920870.6107,109539,Britomart Carpark,Vector,Vector,"88 Quay Street,Auckland",True,2,False,120,False,-36.844878,174.77181,DC,2016/02/06 00:00:00+00,3,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:2},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{39A6F4F8-CEC4-461E-935D-145D988A5911}
1758096.0858,5918612.9593,109540,Vector,Vector,Vector,"101 Carlton Gore Road,Newmarket,Auckland",True,3,False,120,False,-36.8652,174.773632,DC,2016/02/06 00:00:00+00,3,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:2},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{BA5000B6-EBD3-4C2E-A20C-07E4DC40B9C6}
1758433.8561,5919042.3489,109541,Auckland War Memorial Museum,Vector,Vector,"32 Museum Circuit,Parnell,Auckland,Auckland,1010",True,1,False,120,False,-36.8612744768493,174.777330052779,DC,2016/02/06 00:00:00+00,2,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{9794726E-0559-49A0-B180-E3D4E444E822}
1771854.9845,5897957.5542,109542,Takanini Village,Vector,Vector,"30 Walters Road,Takanini,Auckland,2112",True,1,False,120,False,-37.048889,174.932611,DC,2016/02/06 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",False,{5C09FAE3-0904-4906-90D0-E96F701C67DE}
1749372.6653,5945729.3652,109543,Kings Plant Barn,Vector,Vector,"17 Hibiscus Coast Highway,Silverdale,0993",True,2,False,120,False,-36.622275,174.6705,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",False,{AA7DFE94-887D-472D-BF48-FE124414D7D0}
1759076.4481,5903874.8332,109544,Auckland Airport Shopping Centre,Vector,Vector,"Cnr George Bolt Memorial Drive & John Goulter Drive,Auckland Airport,Auckland,2022",True,2,False,120,False,-36.997828,174.787725,DC,2016/02/06 00:00:00+00,6,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:3}",False,{21E13B01-3DE1-4B08-8FCD-7B854AEF2996}
1757155.2977,5920831.1818,109545,Hobson Street Substation,Vector,Vector,"21 Hobson St,Auckland,1010",True,2,False,120,False,-36.84537,174.762623,DC,2016/02/06 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",False,{05FB5960-B859-4975-AE1C-05A90C8A468F}
1758202.8285,5918162.0447,109546,Newmarket Substation,Vector,Vector,"Cnr Seccombes & Gillies Ave,Newmarket,Auckland,1023",True,3,False,120,False,-36.869245,174.774923,Mixed,,8,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{AC, 7 kW, Type 1 Tethered, Status: Operative, Count:1},{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{AC, 7 kW, Type 2 Tethered, Status: Operative, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,{34E0A52E-DC2E-44C1-9B04-078B3AAFB3A1}
1768947.6781,5914287.0833,109547,BP Connect Pakuranga,Vector,Vector,"322 Pakuranga Rd,Pakuranga Heights,Auckland,2010",True,2,False,120,False,-36.902296,174.896278,DC,2016/02/06 00:00:00+00,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",False,{3150DCC0-1AC2-4116-902D-1A1E4F103227}
1754160.5671,5443093.7291,109548,Moore Wilson's - Porirua,Thundergrid Ltd,Thundergrid Ltd,"65 Kenepuru Drive, Porirua 5022",True,1,True,None,False,-41.14883782,174.8371254,DC,2021/01/17 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{3A8F67C7-86A4-4653-8672-C54658119181}
1823651.676,5463054.7309,109549,Moore Wilson's - Masterton,Thundergrid Ltd,Thundergrid Ltd,"120 Dixon Street, Masterton 5810",True,2,False,None,False,-40.95304511,175.6572847,DC,2023/02/21 00:00:00+00,2,"{DC, 68 kW, CHAdeMO, Status: Operative, Count:1},{DC, 68 kW, Type 2 CCS, Status: Operative, Count:1}",True,{F12251BD-3C88-434E-94AA-A053166D98B8}
1749166.8683,5427044.1511,109550,Sustainability Trust - Wellington,Thundergrid Ltd,Thundergrid Ltd,"2 Forresters Lane, Te Aro, Wellington 6011",True,1,True,None,False,-41.29427436,174.7815621,AC,2022/08/16 00:00:00+00,1,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,{FBEFF4EB-6CDF-42D6-89CC-98AFDF8EBCE7}
1570148.5238,5173542.4743,109551,CHRISTCHURCH ADVENTURE PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"250 Dyers Pass Road, 8022 Cashmere",False,1,False,Unlimited,False,-43.59049,172.630201,AC,2019/08/15 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{AA1BBD10-4430-43D9-A966-B9EFCFA1A066}
1822951.1079,5488851.1135,109552,PUKAHA NATIONAL WILDLIFE CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"85379 State Highway 2, 5881 Manawatu-Wanganui",True,1,False,Unlimited,False,-40.7210980172847,175.639738426057,AC,2020/05/29 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{AB58269A-DA78-4418-815F-CF1A1B8F2191}
1458426.7115,5092867.9041,109553,TIMARU AIRPORT,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"186 Falvey Road, 7975 Levels",True,1,False,Unlimited,False,-44.303657,171.225107,AC,2020/10/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{07B2145F-1A2B-4D5D-9C5E-32A5BEA7CF9B}
1574161.4056,5177263.1348,109554,THE TANNERY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"3 Garlands Road, 8023 Woolston",True,1,False,240,False,-43.557139,172.680089,AC,2020/10/09 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{11271105-90B1-43AF-A73E-E9517B2217D9}
1568058.0099,5179103.6026,109555,TOWER JUNCTION SHOPPING MALL - ALE HOUSE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"0 Whiteleigh Avenue, 8011 Canterbury",True,1,False,180,False,-43.540331,172.604632,AC,2020/08/26 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{881D735F-2635-474C-A6EE-228544882240}
1568288.0198,5179235.2453,109556,TOWER JUNCTION SHOPPING MALL - EZIBUY ,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"66H Clarence Street, 8011 Addington",True,1,False,180,False,-43.5391554941684,172.607486613368,AC,2020/08/26 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{80E73817-44F7-49BF-84A2-397B6941F41A}
1567017.7495,5205250.0814,109557,VICTORIA PARK & RANGIORA LIBRARY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"131 Percival Street, 7400 Rangiora",True,1,False,120,False,-43.30485776,172.5933352,AC,2020/12/22 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{233D1A59-A472-40D3-92FA-BDE942B36148}
1754245.5213,5445576.5109,109558,"WHITIREIA COMMUNITY POLYTECHNIC, PORIRUA CAMPUS",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"3 Wi Neera Drive, 5022 Wellington",False,1,False,120,False,-41.1264682454839,174.837513148195,AC,2021/05/14 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{900FF5A5-C8CB-4628-A982-DC09FFDD267C}
1758845.116,5427252.1165,109559,OROUA STREET EASTBOURNE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"11 Oroua Street, Eastbourne 5013",True,1,False,120,False,-41.2905555168132,174.89704031156,AC,2021/05/13 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{A035879A-AA1E-4C8A-B038-5B90F70FD400}
1759729.4482,5428332.5212,109560,WILLIAMS PARK EASTBOURNE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"611 Marine Drive, Wellington 5013",True,1,False,120,False,-41.2806543677567,174.907312676844,AC,2021/05/13 00:00:00+00,1,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,{7C9FEFB6-0AA3-4DEF-91D3-1F967594A3CA}
1585903.587,5292215.2605,109561,HANMER SPRINGS THERMAL POOLS AND SPA - CAR PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Jack Pass Road, 7334 Hanmer Springs",True,1,False,240,False,-42.52231104,172.8283791,AC,2020/09/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{026C5D9B-5319-4121-B24E-35672F416377}
1756747.6382,5920460.8048,109562,WELLESLEY STREET CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"125 Wellesley Street West, 1010 Auckland",False,1,False,Unlimited,False,-36.8487749421273,174.758129160788,AC,2021/07/20 00:00:00+00,4,"{AC, 14 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{B56040F2-F0AA-4A3E-AEC6-F1B588EC30D8}
1747481.0768,5910722.151,109563,THE RISE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"490 Titirangi Road, 0604 Auckland",True,1,False,90,False,-36.93801979,174.6561285,AC,2021/07/29 00:00:00+00,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{88677A45-058A-4887-8E1E-F60B1A8992F3}
1564159.4004,5177665.4861,109564,SILKY OTTER - WIGRAM SKIES,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"82 The Runway, 8042 Wigram",True,1,False,180,False,-43.55310269,172.5562826,AC,2021/07/21 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{03058525-6D1C-4081-A1E9-70E6C383D297}
1572267.7954,5196525.3555,109565,KAIAPOI LIBRARY AND SERVICE CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"127 Raven Quay, 7630 Kaiapoi",True,1,False,120,False,-43.38363038,172.6576248,AC,2021/09/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{24D4B254-D4A2-4A93-9020-05D328279295}
1571057.6295,5179930.8821,109566,LES MILLS - CHRISTCHURCH,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Madras Street, 8011 Christchurch Central City",False,1,False,120,False,-43.53300448,172.6418037,AC,2021/09/17 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{7B6AFA43-BEC5-40E2-8DBA-507DC99681E2}
1490917.2931,5169049.7623,109567,OPUKE THERMAL POOLS & SPA,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"47 Mount Hutt Station Road, 7782 Methven",True,1,False,Unlimited,False,-43.623545,171.647953,AC,2021/11/30 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{32EC8D9A-866B-40E5-8574-AAA575AA07D6}
1759464.1014,5431991.6697,109568,SEAVIEW MARINA,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"100 Port Road, 5010 Seaview",True,1,False,Unlimited,False,-41.2477640712882,174.903188805181,Mixed,2021/12/20 00:00:00+00,12,"{AC, 14 kW, Type 2 Socketed, Status: Operative, Count:8},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2}",False,{90AAD4E7-4BA8-48BA-984C-0CEBF5737415}
1617928.8982,5425369.5239,109569,PIC'S PEANUT BUTTER FACTORY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"49 Saxton Road, 7011 Nelso",True,1,False,Unlimited,False,-41.32294784,173.2142306,Mixed,2021/12/23 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",False,{E2650A30-F5FD-49E8-A4BE-2B7842E0760C}
1573172.5383,5180873.0871,109570,CANTERBURY TENNIS,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"110 Woodham Road, 8062 Christchurch",True,1,False,Unlimited,False,-43.5245997723138,172.668024298479,AC,2022/05/26 00:00:00+00,6,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{15DDF8AC-30D5-474D-A5FF-6A894B1C1304}
1801120.2243,5815357.5944,109571,SKYCITY HAMILTON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"346 Victoria Street, 3204 Hamilton",True,1,False,Unlimited,False,-37.7870252650637,175.283990731096,AC,2022/07/08 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{CCADA381-A10B-4169-9AE8-F419AF00A6CA}
1756747.6417,5920460.805,109572,STADIUM SOUTHLAND,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"36 Surrey Park Road, 9810 Invercargill",True,1,False,120,False,-36.84877494,174.7581292,AC,2022/04/05 00:00:00+00,8,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:8}",False,{9AB3B30A-12A9-4C98-9A45-BF8C9A1ECBF2}
1763468.2497,5438907.7329,109573,RICOH SPORTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"237 Taita Drive, 5011 Lower Hutt",True,1,False,180,False,-41.18470134,174.9491019,AC,2022/04/29 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{0E946D91-BCD2-4037-B4C2-26A1432E28E3}
1499322.6123,5138116.5366,109574,"RURALCO, ASHBURTON",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"97 Burnett Street, 7700 Ashburton",True,1,False,Unlimited,False,-43.90318226,171.7463065,AC,2022/06/21 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{709741BE-2D36-46A3-A684-70E07C264577}
1563412.5921,5182792.0426,109575,"SUMMERSET RETIREMENT VILLAGE, AVONHEAD",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"120 Hawthornden Road, 8042 Christchurch",True,1,False,Unlimited,False,-43.5069070666823,172.547382482468,AC,2022/04/13 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{1E67317D-4BFA-4798-AE33-689C5F7B994B}
1822989.2129,5462586.4038,109576,POWERSHOP MASTERTON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"427 Queen Street, 5801 Masterton",True,1,False,Unlimited,False,-40.9574405,175.6495904,AC,2022/08/08 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{10CB0249-7C6F-49EB-B5B9-A674300DD86A}
1833727.8982,5535548.7799,109577,ASHHURST ENGINEERING & CONSTRUCTION CO,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"85 York Street, 4810 Ashhurst",True,1,False,Unlimited,False,-40.2978996219883,175.749966372635,AC,2022/04/01 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{49AB40E6-9D0B-49DD-8C61-3E4E1E44DCDB}
1766215.2229,5440099.5407,109578,STOKES VALLEY COMMUNITY HUB,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"186 Stokes Valley Road, 5019 Lower Hutt",True,1,False,120,False,-41.1734131817617,174.981513117625,Mixed,2022/06/10 00:00:00+00,6,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2}",False,{29A1ACFD-978B-4801-98F3-AB9514D5B47A}
1461304.1729,5080203.8731,109579,REDRUTH ECOCENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"57 Redruth Street, 7910 Timaru",False,1,False,Unlimited,False,-44.4181725358125,171.257789876751,AC,2022/10/31 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{1F99AD13-2E60-43DB-A1DE-D85C929E8F28}
1550413.2682,5171576.491,109580,FOSTER PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"70 Broadlands Drive, 7675 Rolleston",True,1,False,Unlimited,False,-43.6071388166925,172.38555235265,AC,2022/12/22 00:00:00+00,8,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",False,{A1504A25-8417-4F52-B658-D91196BA0CF3}
1500274.8251,5138886.3364,109581,"ROBERT HARRIS, WEST STREET",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"360 West Street, 7700 Ashburton",True,1,False,Unlimited,False,-43.8963823296881,171.758305282043,AC,2022/09/29 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{EA856365-1829-49CB-B0E4-9CE093A8091B}
1799749.9336,5822989.9478,109582,"SUMMERSET RETIREMENT VILLAGE, ROTOTUNA",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"39 Kimbrae Drive, 3210 Hamilton",True,1,False,Unlimited,False,-37.7185872997106,175.266341769599,AC,2023/01/11 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{FABEAE04-CD46-4786-AEE2-8291CEEC99AB}
